Country,Date,Actual Growth,Potential Growth,Gap Between Actual and Potential Growth
Sri Lanka,9/30/17,3.2,#N/A,#N/A
Sri Lanka,12/31/17,3.6,#N/A,#N/A
Sri Lanka,3/31/18,3.9,#N/A,#N/A
Sri Lanka,6/30/18,4.3,#N/A,#N/A
Sri Lanka,9/30/18,3.5,#N/A,#N/A
Sri Lanka,12/31/18,1.9,#N/A,#N/A
Sri Lanka,3/31/19,3.8,#N/A,#N/A
Sri Lanka,6/30/19,1.2,#N/A,#N/A
Sri Lanka,9/30/19,2.3,#N/A,#N/A
Sri Lanka,12/31/19,2,#N/A,#N/A
Sri Lanka,3/31/20,-1.8,#N/A,#N/A
Sri Lanka,6/30/20,-16.4,#N/A,#N/A
Sri Lanka,9/30/20,1.3,#N/A,#N/A
Sri Lanka,12/31/20,1.3,#N/A,#N/A
Sri Lanka,3/31/21,#N/A,#N/A,#N/A
Sweden,3/31/00,4.2,#N/A,#N/A
Sweden,6/30/00,6.1,#N/A,#N/A
Sweden,9/30/00,6,#N/A,#N/A
Sweden,12/31/00,3.8,#N/A,#N/A
Sweden,3/31/01,3.5,2.9,0.8
Sweden,6/30/01,1,2.9,-1.7
Sweden,9/30/01,0.5,2.9,-3.3
Sweden,12/31/01,1.7,2.9,-1.4
Sweden,3/31/02,1.1,2.9,-2.9
Sweden,6/30/02,2.7,3,-1
Sweden,9/30/02,2.9,3,0.4
Sweden,12/31/02,2.2,3,-1.9
Sweden,3/31/03,3.4,2.9,-0.5
Sweden,6/30/03,1.4,2.9,-2.5
Sweden,9/30/03,2.2,2.8,-0.1
Sweden,12/31/03,2.6,2.7,0
Sweden,3/31/04,3.2,2.9,0.9
Sweden,6/30/04,4.3,3,2.1
Sweden,9/30/04,3.7,3.1,1
Sweden,12/31/04,3.9,3.2,0.9
Sweden,3/31/05,2.7,3.1,-1.2
Sweden,6/30/05,2.7,3,0.6
Sweden,9/30/05,3.2,2.8,0.3
Sweden,12/31/05,3,2.7,1.1
Sweden,3/31/06,4.1,2.6,3.5
Sweden,6/30/06,5.1,2.5,2.2
Sweden,9/30/06,5.1,2.3,2.3
Sweden,12/31/06,4.9,2.2,2.6
Sweden,3/31/07,4.5,2.1,2.7
Sweden,6/30/07,3.4,2.1,2.2
Sweden,9/30/07,3,2.1,1.6
Sweden,12/31/07,3.4,2,1.4
Sweden,3/31/08,2,1.9,-1.2
Sweden,6/30/08,1.3,1.8,-0.8
Sweden,9/30/08,0,1.7,-1.7
Sweden,12/31/08,-4.8,1.6,-4.8
Sweden,3/31/09,-5.3,1.7,-5
Sweden,6/30/09,-5.3,1.8,-4
Sweden,9/30/09,-4.9,1.9,-3.1
Sweden,12/31/09,-0.9,2,-1.2
Sweden,3/31/10,3.5,2,1.9
Sweden,6/30/10,5.5,1.9,3.5
Sweden,9/30/10,6.8,1.9,5
Sweden,12/31/10,8.1,1.8,5.7
Sweden,3/31/11,5.1,1.8,2.1
Sweden,6/30/11,3.4,1.8,-0.2
Sweden,9/30/11,3.4,1.7,-0.4
Sweden,12/31/11,0.6,1.7,-3.4
Sweden,3/31/12,0.1,1.6,-2.1
Sweden,6/30/12,0.2,1.5,-1.5
Sweden,9/30/12,-1.2,1.4,-3
Sweden,12/31/12,-0.4,1.4,-1.4
Sweden,3/31/13,0.5,1.5,-0.4
Sweden,6/30/13,0.3,1.7,-0.2
Sweden,9/30/13,1,1.8,0.3
Sweden,12/31/13,2.4,1.9,1.7
Sweden,3/31/14,2,1.9,2
Sweden,6/30/14,3,1.8,2.7
Sweden,9/30/14,3.2,1.8,3.2
Sweden,12/31/14,3.2,1.8,3.6
Sweden,3/31/15,3.7,2,4.2
Sweden,6/30/15,3.8,2.2,4.7
Sweden,9/30/15,4.5,2.3,4.3
Sweden,12/31/15,4.5,2.5,4.7
Sweden,3/31/16,3.4,2.6,0.6
Sweden,6/30/16,2.5,2.7,1
Sweden,9/30/16,1.6,2.7,-0.8
Sweden,12/31/16,1.3,2.8,0.1
Sweden,3/31/17,1.6,2.7,1.3
Sweden,6/30/17,2.7,2.6,0
Sweden,9/30/17,3.4,2.6,-0.5
Sweden,12/31/17,3,2.5,0
Sweden,3/31/18,3.4,2.4,0.8
Sweden,6/30/18,2.8,2.2,1
Sweden,9/30/18,1,2.1,-0.6
Sweden,12/31/18,2.1,1.9,0.5
Sweden,3/31/19,1.4,2.3,0.3
Sweden,6/30/19,1,2.6,-1
Sweden,9/30/19,1.9,2.9,0.1
Sweden,12/31/19,0.8,3.2,#N/A
Sweden,3/31/20,0.1,2.8,-2.7
Sweden,6/30/20,-7.4,2.5,-10.1
Sweden,9/30/20,-2.7,2.1,-3.9
Sweden,12/31/20,-2.6,1.7,-3.3
Sweden,3/31/21,#N/A,#N/A,#N/A
Switzerland,3/31/00,5,#N/A,#N/A
Switzerland,6/30/00,4.1,#N/A,#N/A
Switzerland,9/30/00,4.2,#N/A,#N/A
Switzerland,12/31/00,2.6,#N/A,#N/A
Switzerland,3/31/01,2.1,#N/A,#N/A
Switzerland,6/30/01,2.1,#N/A,#N/A
Switzerland,9/30/01,1.1,#N/A,#N/A
Switzerland,12/31/01,0,#N/A,#N/A
Switzerland,3/31/02,-0.3,#N/A,#N/A
Switzerland,6/30/02,0.2,#N/A,#N/A
Switzerland,9/30/02,0.6,#N/A,#N/A
Switzerland,12/31/02,0.2,#N/A,#N/A
Switzerland,3/31/03,-0.5,#N/A,#N/A
Switzerland,6/30/03,-1,#N/A,#N/A
Switzerland,9/30/03,0,#N/A,#N/A
Switzerland,12/31/03,1.7,#N/A,#N/A
Switzerland,3/31/04,3.4,#N/A,#N/A
Switzerland,6/30/04,3.4,#N/A,#N/A
Switzerland,9/30/04,2.7,#N/A,#N/A
Switzerland,12/31/04,1.7,#N/A,#N/A
Switzerland,3/31/05,1.8,#N/A,#N/A
Switzerland,6/30/05,3.2,#N/A,#N/A
Switzerland,9/30/05,3.4,#N/A,#N/A
Switzerland,12/31/05,4.1,#N/A,#N/A
Switzerland,3/31/06,4.6,#N/A,#N/A
Switzerland,6/30/06,3.5,#N/A,#N/A
Switzerland,9/30/06,3.6,#N/A,#N/A
Switzerland,12/31/06,4.2,#N/A,#N/A
Switzerland,3/31/07,4.1,#N/A,#N/A
Switzerland,6/30/07,4.4,#N/A,#N/A
Switzerland,9/30/07,4.4,#N/A,#N/A
Switzerland,12/31/07,3.5,#N/A,#N/A
Switzerland,3/31/08,2.9,#N/A,#N/A
Switzerland,6/30/08,3.4,#N/A,#N/A
Switzerland,9/30/08,2.5,#N/A,#N/A
Switzerland,12/31/08,-0.1,#N/A,#N/A
Switzerland,3/31/09,-2.4,#N/A,#N/A
Switzerland,6/30/09,-3.8,#N/A,#N/A
Switzerland,9/30/09,-2.3,#N/A,#N/A
Switzerland,12/31/09,-0.4,#N/A,#N/A
Switzerland,3/31/10,2.2,#N/A,#N/A
Switzerland,6/30/10,3.5,#N/A,#N/A
Switzerland,9/30/10,3,#N/A,#N/A
Switzerland,12/31/10,3.4,#N/A,#N/A
Switzerland,3/31/11,2.6,#N/A,#N/A
Switzerland,6/30/11,2.1,#N/A,#N/A
Switzerland,9/30/11,1,#N/A,#N/A
Switzerland,12/31/11,1.1,#N/A,#N/A
Switzerland,3/31/12,1,#N/A,#N/A
Switzerland,6/30/12,0.7,#N/A,#N/A
Switzerland,9/30/12,1.3,#N/A,#N/A
Switzerland,12/31/12,1.1,#N/A,#N/A
Switzerland,3/31/13,0.9,#N/A,#N/A
Switzerland,6/30/13,2.2,#N/A,#N/A
Switzerland,9/30/13,2.2,#N/A,#N/A
Switzerland,12/31/13,2.1,#N/A,#N/A
Switzerland,3/31/14,2.7,#N/A,#N/A
Switzerland,6/30/14,1.9,#N/A,#N/A
Switzerland,9/30/14,2.2,#N/A,#N/A
Switzerland,12/31/14,2.9,#N/A,#N/A
Switzerland,3/31/15,2,#N/A,#N/A
Switzerland,6/30/15,1.4,#N/A,#N/A
Switzerland,9/30/15,1.3,#N/A,#N/A
Switzerland,12/31/15,0.7,#N/A,#N/A
Switzerland,3/31/16,1,#N/A,#N/A
Switzerland,6/30/16,2.3,#N/A,#N/A
Switzerland,9/30/16,1.9,#N/A,#N/A
Switzerland,12/31/16,1.6,#N/A,#N/A
Switzerland,3/31/17,1.7,#N/A,#N/A
Switzerland,6/30/17,1.5,#N/A,#N/A
Switzerland,9/30/17,1.7,#N/A,#N/A
Switzerland,12/31/17,2.3,#N/A,#N/A
Switzerland,3/31/18,3.4,#N/A,#N/A
Switzerland,6/30/18,3.8,#N/A,#N/A
Switzerland,9/30/18,2.5,#N/A,#N/A
Switzerland,12/31/18,1.4,#N/A,#N/A
Switzerland,3/31/19,0.9,#N/A,#N/A
Switzerland,6/30/19,0.2,#N/A,#N/A
Switzerland,9/30/19,1.1,#N/A,#N/A
Switzerland,12/31/19,1.6,#N/A,#N/A
Switzerland,3/31/20,-0.1,#N/A,#N/A
Switzerland,6/30/20,-7.4,#N/A,#N/A
Switzerland,9/30/20,-1.3,#N/A,#N/A
Switzerland,12/31/20,-1.6,#N/A,#N/A
Switzerland,3/31/21,-0.5,#N/A,#N/A
Tanzania,3/31/00,#N/A,#N/A,#N/A
Tanzania,6/30/00,#N/A,#N/A,#N/A
Tanzania,9/30/00,#N/A,#N/A,#N/A
Tanzania,12/31/00,#N/A,#N/A,#N/A
Tanzania,3/31/01,#N/A,#N/A,#N/A
Tanzania,6/30/01,#N/A,#N/A,#N/A
Tanzania,9/30/01,#N/A,#N/A,#N/A
Tanzania,12/31/01,#N/A,#N/A,#N/A
Tanzania,3/31/02,#N/A,#N/A,#N/A
Tanzania,6/30/02,#N/A,#N/A,#N/A
Tanzania,9/30/02,#N/A,#N/A,#N/A
Tanzania,12/31/02,#N/A,#N/A,#N/A
Tanzania,3/31/03,#N/A,#N/A,#N/A
Tanzania,6/30/03,#N/A,#N/A,#N/A
Tanzania,9/30/03,#N/A,#N/A,#N/A
Tanzania,12/31/03,#N/A,#N/A,#N/A
Tanzania,3/31/04,#N/A,#N/A,#N/A
Tanzania,6/30/04,#N/A,#N/A,#N/A
Tanzania,9/30/04,#N/A,#N/A,#N/A
Tanzania,12/31/04,#N/A,#N/A,#N/A
Tanzania,3/31/05,#N/A,#N/A,#N/A
Tanzania,6/30/05,#N/A,#N/A,#N/A
Tanzania,9/30/05,#N/A,#N/A,#N/A
Tanzania,12/31/05,#N/A,#N/A,#N/A
Tanzania,3/31/06,#N/A,#N/A,#N/A
Tanzania,6/30/06,#N/A,#N/A,#N/A
Tanzania,9/30/06,#N/A,#N/A,#N/A
Tanzania,12/31/06,#N/A,#N/A,#N/A
Tanzania,3/31/07,#N/A,#N/A,#N/A
Tanzania,6/30/07,#N/A,#N/A,#N/A
Tanzania,9/30/07,#N/A,#N/A,#N/A
Tanzania,12/31/07,#N/A,#N/A,#N/A
Tanzania,3/31/08,#N/A,#N/A,#N/A
Tanzania,6/30/08,#N/A,#N/A,#N/A
Tanzania,9/30/08,#N/A,#N/A,#N/A
Tanzania,12/31/08,#N/A,#N/A,#N/A
Tanzania,3/31/09,#N/A,#N/A,#N/A
Tanzania,6/30/09,#N/A,#N/A,#N/A
Tanzania,9/30/09,#N/A,#N/A,#N/A
Tanzania,12/31/09,#N/A,#N/A,#N/A
Tanzania,3/31/10,#N/A,#N/A,#N/A
Tanzania,6/30/10,#N/A,#N/A,#N/A
Tanzania,9/30/10,#N/A,#N/A,#N/A
Tanzania,12/31/10,#N/A,#N/A,#N/A
Tanzania,3/31/11,#N/A,#N/A,#N/A
Tanzania,6/30/11,#N/A,#N/A,#N/A
Tanzania,9/30/11,#N/A,#N/A,#N/A
Tanzania,12/31/11,#N/A,#N/A,#N/A
Tanzania,3/31/12,#N/A,#N/A,#N/A
Tanzania,6/30/12,#N/A,#N/A,#N/A
Tanzania,9/30/12,#N/A,#N/A,#N/A
Tanzania,12/31/12,#N/A,#N/A,#N/A
Tanzania,3/31/13,#N/A,#N/A,#N/A
Tanzania,6/30/13,#N/A,#N/A,#N/A
Tanzania,9/30/13,#N/A,#N/A,#N/A
Tanzania,12/31/13,#N/A,#N/A,#N/A
Tanzania,3/31/14,#N/A,#N/A,#N/A
Tanzania,6/30/14,#N/A,#N/A,#N/A
Tanzania,9/30/14,#N/A,#N/A,#N/A
Tanzania,12/31/14,#N/A,#N/A,#N/A
Tanzania,3/31/15,#N/A,#N/A,#N/A
Tanzania,6/30/15,#N/A,#N/A,#N/A
Tanzania,9/30/15,#N/A,#N/A,#N/A
Tanzania,12/31/15,#N/A,#N/A,#N/A
Tanzania,3/31/16,#N/A,#N/A,#N/A
Tanzania,6/30/16,#N/A,#N/A,#N/A
Tanzania,9/30/16,#N/A,#N/A,#N/A
Tanzania,12/31/16,#N/A,#N/A,#N/A
Tanzania,3/31/17,#N/A,#N/A,#N/A
Tanzania,6/30/17,#N/A,#N/A,#N/A
Tanzania,9/30/17,#N/A,#N/A,#N/A
Tanzania,12/31/17,#N/A,#N/A,#N/A
Tanzania,3/31/18,#N/A,#N/A,#N/A
Tanzania,6/30/18,#N/A,#N/A,#N/A
Tanzania,9/30/18,#N/A,#N/A,#N/A
Tanzania,12/31/18,#N/A,#N/A,#N/A
Tanzania,3/31/19,#N/A,#N/A,#N/A
Tanzania,6/30/19,#N/A,#N/A,#N/A
Tanzania,9/30/19,#N/A,#N/A,#N/A
Tanzania,12/31/19,#N/A,#N/A,#N/A
Tanzania,3/31/20,#N/A,#N/A,#N/A
Tanzania,6/30/20,#N/A,#N/A,#N/A
Tanzania,9/30/20,#N/A,#N/A,#N/A
Tanzania,12/31/20,#N/A,#N/A,#N/A
Tanzania,3/31/21,#N/A,#N/A,#N/A
Thailand,3/31/00,6.9,#N/A,#N/A
Thailand,6/30/00,6,#N/A,#N/A
Thailand,9/30/00,2.4,#N/A,#N/A
Thailand,12/31/00,2.6,#N/A,#N/A
Thailand,3/31/01,2.3,#N/A,#N/A
Thailand,6/30/01,3.7,#N/A,#N/A
Thailand,9/30/01,3.6,#N/A,#N/A
Thailand,12/31/01,4.1,#N/A,#N/A
Thailand,3/31/02,4.6,#N/A,#N/A
Thailand,6/30/02,6.4,#N/A,#N/A
Thailand,9/30/02,6.9,#N/A,#N/A
Thailand,12/31/02,6.8,#N/A,#N/A
Thailand,3/31/03,0.8,#N/A,#N/A
Thailand,6/30/03,8.4,#N/A,#N/A
Thailand,9/30/03,11.8,#N/A,#N/A
Thailand,12/31/03,3.9,#N/A,#N/A
Thailand,3/31/04,6.6,#N/A,#N/A
Thailand,6/30/04,5.8,#N/A,#N/A
Thailand,9/30/04,7.8,#N/A,#N/A
Thailand,12/31/04,3.4,#N/A,#N/A
Thailand,3/31/05,3.3,#N/A,#N/A
Thailand,6/30/05,5.2,#N/A,#N/A
Thailand,9/30/05,4.8,#N/A,#N/A
Thailand,12/31/05,6.5,#N/A,#N/A
Thailand,3/31/06,5.3,#N/A,#N/A
Thailand,6/30/06,5.3,#N/A,#N/A
Thailand,9/30/06,4.7,#N/A,#N/A
Thailand,12/31/06,5.1,#N/A,#N/A
Thailand,3/31/07,5.2,#N/A,#N/A
Thailand,6/30/07,6,#N/A,#N/A
Thailand,9/30/07,6.1,#N/A,#N/A
Thailand,12/31/07,4.7,#N/A,#N/A
Thailand,3/31/08,5,#N/A,#N/A
Thailand,6/30/08,2.3,#N/A,#N/A
Thailand,9/30/08,-3.8,#N/A,#N/A
Thailand,12/31/08,-3.9,#N/A,#N/A
Thailand,3/31/09,-2.8,#N/A,#N/A
Thailand,6/30/09,-0.7,#N/A,#N/A
Thailand,9/30/09,5.9,#N/A,#N/A
Thailand,12/31/09,11.5,#N/A,#N/A
Thailand,3/31/10,8.1,#N/A,#N/A
Thailand,6/30/10,6.8,#N/A,#N/A
Thailand,9/30/10,4.3,#N/A,#N/A
Thailand,12/31/10,5.3,#N/A,#N/A
Thailand,3/31/11,3.7,#N/A,#N/A
Thailand,6/30/11,2.6,#N/A,#N/A
Thailand,9/30/11,-7.2,#N/A,#N/A
Thailand,12/31/11,1.6,#N/A,#N/A
Thailand,3/31/12,5.8,#N/A,#N/A
Thailand,6/30/12,4.4,#N/A,#N/A
Thailand,9/30/12,18.6,#N/A,#N/A
Thailand,12/31/12,5.5,#N/A,#N/A
Thailand,3/31/13,2.1,#N/A,#N/A
Thailand,6/30/13,2.2,#N/A,#N/A
Thailand,9/30/13,0.1,#N/A,#N/A
Thailand,12/31/13,-0.7,#N/A,#N/A
Thailand,3/31/14,1,#N/A,#N/A
Thailand,6/30/14,1.5,#N/A,#N/A
Thailand,9/30/14,2.6,#N/A,#N/A
Thailand,12/31/14,3,#N/A,#N/A
Thailand,3/31/15,6,#N/A,#N/A
Thailand,6/30/15,-0.3,#N/A,#N/A
Thailand,9/30/15,-0.9,#N/A,#N/A
Thailand,12/31/15,5.2,#N/A,#N/A
Thailand,3/31/16,3.7,#N/A,#N/A
Thailand,6/30/16,3.7,#N/A,#N/A
Thailand,9/30/16,3.4,#N/A,#N/A
Thailand,12/31/16,3,#N/A,#N/A
Thailand,3/31/17,3.4,#N/A,#N/A
Thailand,6/30/17,4,#N/A,#N/A
Thailand,9/30/17,4.7,#N/A,#N/A
Thailand,12/31/17,4.2,#N/A,#N/A
Thailand,3/31/18,5.2,#N/A,#N/A
Thailand,6/30/18,4.7,#N/A,#N/A
Thailand,9/30/18,3.2,#N/A,#N/A
Thailand,12/31/18,2.8,#N/A,#N/A
Thailand,3/31/19,2.8,#N/A,#N/A
Thailand,6/30/19,1.8,#N/A,#N/A
Thailand,9/30/19,2.1,#N/A,#N/A
Thailand,12/31/19,2.4,#N/A,#N/A
Thailand,3/31/20,-2,#N/A,#N/A
Thailand,6/30/20,-11.9,#N/A,#N/A
Thailand,9/30/20,-5.9,#N/A,#N/A
Thailand,12/31/20,-5.1,#N/A,#N/A
Thailand,3/31/21,#N/A,#N/A,#N/A
Tunisia,3/31/00,#N/A,#N/A,#N/A
Tunisia,6/30/00,#N/A,#N/A,#N/A
Tunisia,9/30/00,#N/A,#N/A,#N/A
Tunisia,12/31/00,#N/A,#N/A,#N/A
Tunisia,3/31/01,#N/A,#N/A,#N/A
Tunisia,6/30/01,#N/A,#N/A,#N/A
Tunisia,9/30/01,#N/A,#N/A,#N/A
Tunisia,12/31/01,#N/A,#N/A,#N/A
Tunisia,3/31/02,#N/A,#N/A,#N/A
Tunisia,6/30/02,#N/A,#N/A,#N/A
Tunisia,9/30/02,#N/A,#N/A,#N/A
Tunisia,12/31/02,#N/A,#N/A,#N/A
Tunisia,3/31/03,#N/A,#N/A,#N/A
Tunisia,6/30/03,#N/A,#N/A,#N/A
Tunisia,9/30/03,#N/A,#N/A,#N/A
Tunisia,12/31/03,#N/A,#N/A,#N/A
Tunisia,3/31/04,#N/A,#N/A,#N/A
Tunisia,6/30/04,#N/A,#N/A,#N/A
Tunisia,9/30/04,#N/A,#N/A,#N/A
Tunisia,12/31/04,#N/A,#N/A,#N/A
Tunisia,3/31/05,#N/A,#N/A,#N/A
Tunisia,6/30/05,#N/A,#N/A,#N/A
Tunisia,9/30/05,#N/A,#N/A,#N/A
Tunisia,12/31/05,#N/A,#N/A,#N/A
Tunisia,3/31/06,#N/A,#N/A,#N/A
Tunisia,6/30/06,#N/A,#N/A,#N/A
Tunisia,9/30/06,#N/A,#N/A,#N/A
Tunisia,12/31/06,#N/A,#N/A,#N/A
Tunisia,3/31/07,#N/A,#N/A,#N/A
Tunisia,6/30/07,#N/A,#N/A,#N/A
Tunisia,9/30/07,#N/A,#N/A,#N/A
Tunisia,12/31/07,#N/A,#N/A,#N/A
Tunisia,3/31/08,#N/A,#N/A,#N/A
Tunisia,6/30/08,#N/A,#N/A,#N/A
Tunisia,9/30/08,#N/A,#N/A,#N/A
Tunisia,12/31/08,#N/A,#N/A,#N/A
Tunisia,3/31/09,#N/A,#N/A,#N/A
Tunisia,6/30/09,#N/A,#N/A,#N/A
Tunisia,9/30/09,#N/A,#N/A,#N/A
Tunisia,12/31/09,#N/A,#N/A,#N/A
Tunisia,3/31/10,#N/A,#N/A,#N/A
Tunisia,6/30/10,#N/A,#N/A,#N/A
Tunisia,9/30/10,#N/A,#N/A,#N/A
Tunisia,12/31/10,#N/A,#N/A,#N/A
Tunisia,3/31/11,#N/A,#N/A,#N/A
Tunisia,6/30/11,#N/A,#N/A,#N/A
Tunisia,9/30/11,#N/A,#N/A,#N/A
Tunisia,12/31/11,#N/A,#N/A,#N/A
Tunisia,3/31/12,#N/A,#N/A,#N/A
Tunisia,6/30/12,#N/A,#N/A,#N/A
Tunisia,9/30/12,#N/A,#N/A,#N/A
Tunisia,12/31/12,#N/A,#N/A,#N/A
Tunisia,3/31/13,#N/A,#N/A,#N/A
Tunisia,6/30/13,#N/A,#N/A,#N/A
Tunisia,9/30/13,#N/A,#N/A,#N/A
Tunisia,12/31/13,#N/A,#N/A,#N/A
Tunisia,3/31/14,#N/A,#N/A,#N/A
Tunisia,6/30/14,#N/A,#N/A,#N/A
Tunisia,9/30/14,#N/A,#N/A,#N/A
Tunisia,12/31/14,#N/A,#N/A,#N/A
Tunisia,3/31/15,#N/A,#N/A,#N/A
Tunisia,6/30/15,#N/A,#N/A,#N/A
Tunisia,9/30/15,#N/A,#N/A,#N/A
Tunisia,12/31/15,#N/A,#N/A,#N/A
Tunisia,3/31/16,#N/A,#N/A,#N/A
Tunisia,6/30/16,#N/A,#N/A,#N/A
Tunisia,9/30/16,#N/A,#N/A,#N/A
Tunisia,12/31/16,#N/A,#N/A,#N/A
Tunisia,3/31/17,#N/A,#N/A,#N/A
Tunisia,6/30/17,#N/A,#N/A,#N/A
Tunisia,9/30/17,#N/A,#N/A,#N/A
Tunisia,12/31/17,#N/A,#N/A,#N/A
Tunisia,3/31/18,#N/A,#N/A,#N/A
Tunisia,6/30/18,#N/A,#N/A,#N/A
Tunisia,9/30/18,#N/A,#N/A,#N/A
Tunisia,12/31/18,#N/A,#N/A,#N/A
Tunisia,3/31/19,#N/A,#N/A,#N/A
Tunisia,6/30/19,#N/A,#N/A,#N/A
Tunisia,9/30/19,#N/A,#N/A,#N/A
Tunisia,12/31/19,#N/A,#N/A,#N/A
Tunisia,3/31/20,#N/A,#N/A,#N/A
Tunisia,6/30/20,#N/A,#N/A,#N/A
Tunisia,9/30/20,#N/A,#N/A,#N/A
Tunisia,12/31/20,#N/A,#N/A,#N/A
Tunisia,3/31/21,#N/A,#N/A,#N/A
Turkey,3/31/00,4,#N/A,#N/A
Turkey,6/30/00,6.9,#N/A,#N/A
Turkey,9/30/00,8.2,#N/A,#N/A
Turkey,12/31/00,7,#N/A,#N/A
Turkey,3/31/01,2.4,#N/A,#N/A
Turkey,6/30/01,-7.2,#N/A,#N/A
Turkey,9/30/01,-7.3,#N/A,#N/A
Turkey,12/31/01,-10,#N/A,#N/A
Turkey,3/31/02,-1.1,#N/A,#N/A
Turkey,6/30/02,7.9,#N/A,#N/A
Turkey,9/30/02,7.1,#N/A,#N/A
Turkey,12/31/02,11.2,#N/A,#N/A
Turkey,3/31/03,6.6,#N/A,#N/A
Turkey,6/30/03,3.5,#N/A,#N/A
Turkey,9/30/03,5.8,#N/A,#N/A
Turkey,12/31/03,6.6,#N/A,#N/A
Turkey,3/31/04,10.8,#N/A,#N/A
Turkey,6/30/04,11.6,#N/A,#N/A
Turkey,9/30/04,8.3,#N/A,#N/A
Turkey,12/31/04,8.5,#N/A,#N/A
Turkey,3/31/05,9.6,#N/A,#N/A
Turkey,6/30/05,7.9,#N/A,#N/A
Turkey,9/30/05,8.1,#N/A,#N/A
Turkey,12/31/05,10.5,#N/A,#N/A
Turkey,3/31/06,6.7,#N/A,#N/A
Turkey,6/30/06,9.6,#N/A,#N/A
Turkey,9/30/06,6.1,#N/A,#N/A
Turkey,12/31/06,6.3,#N/A,#N/A
Turkey,3/31/07,8.3,#N/A,#N/A
Turkey,6/30/07,3.2,#N/A,#N/A
Turkey,9/30/07,3.6,#N/A,#N/A
Turkey,12/31/07,5.5,#N/A,#N/A
Turkey,3/31/08,7.2,#N/A,#N/A
Turkey,6/30/08,2.3,#N/A,#N/A
Turkey,9/30/08,1.1,#N/A,#N/A
Turkey,12/31/08,-5.9,#N/A,#N/A
Turkey,3/31/09,-14.4,#N/A,#N/A
Turkey,6/30/09,-6.7,#N/A,#N/A
Turkey,9/30/09,-1.5,#N/A,#N/A
Turkey,12/31/09,3.1,#N/A,#N/A
Turkey,3/31/10,7,#N/A,#N/A
Turkey,6/30/10,8.1,#N/A,#N/A
Turkey,9/30/10,8.7,#N/A,#N/A
Turkey,12/31/10,9.7,#N/A,#N/A
Turkey,3/31/11,11.7,#N/A,#N/A
Turkey,6/30/11,11.5,#N/A,#N/A
Turkey,9/30/11,11.6,#N/A,#N/A
Turkey,12/31/11,9.9,#N/A,#N/A
Turkey,3/31/12,6.8,#N/A,#N/A
Turkey,6/30/12,5,#N/A,#N/A
Turkey,9/30/12,3.6,#N/A,#N/A
Turkey,12/31/12,4.2,#N/A,#N/A
Turkey,3/31/13,8.5,#N/A,#N/A
Turkey,6/30/13,9.8,#N/A,#N/A
Turkey,9/30/13,8.9,#N/A,#N/A
Turkey,12/31/13,6.9,#N/A,#N/A
Turkey,3/31/14,8.7,#N/A,#N/A
Turkey,6/30/14,2.9,#N/A,#N/A
Turkey,9/30/14,3.7,#N/A,#N/A
Turkey,12/31/14,5.9,#N/A,#N/A
Turkey,3/31/15,3.6,#N/A,#N/A
Turkey,6/30/15,7.2,#N/A,#N/A
Turkey,9/30/15,5.8,#N/A,#N/A
Turkey,12/31/15,7.5,#N/A,#N/A
Turkey,3/31/16,4.8,#N/A,#N/A
Turkey,6/30/16,4.9,#N/A,#N/A
Turkey,9/30/16,-0.8,#N/A,#N/A
Turkey,12/31/16,4.2,#N/A,#N/A
Turkey,3/31/17,5.3,#N/A,#N/A
Turkey,6/30/17,5.3,#N/A,#N/A
Turkey,9/30/17,11.7,#N/A,#N/A
Turkey,12/31/17,7.3,#N/A,#N/A
Turkey,3/31/18,7.4,#N/A,#N/A
Turkey,6/30/18,5.6,#N/A,#N/A
Turkey,9/30/18,2.3,#N/A,#N/A
Turkey,12/31/18,-2.8,#N/A,#N/A
Turkey,3/31/19,-2.3,#N/A,#N/A
Turkey,6/30/19,-1.6,#N/A,#N/A
Turkey,9/30/19,1,#N/A,#N/A
Turkey,12/31/19,6,#N/A,#N/A
Turkey,3/31/20,4.5,#N/A,#N/A
Turkey,6/30/20,-10.3,#N/A,#N/A
Turkey,9/30/20,6.3,#N/A,#N/A
Turkey,12/31/20,5.9,#N/A,#N/A
Turkey,3/31/21,#N/A,#N/A,#N/A
Ukraine,3/31/00,#N/A,#N/A,#N/A
Ukraine,6/30/00,#N/A,#N/A,#N/A
Ukraine,9/30/00,#N/A,#N/A,#N/A
Ukraine,12/31/00,#N/A,#N/A,#N/A
Ukraine,3/31/01,30.8,#N/A,#N/A
Ukraine,6/30/01,24.1,#N/A,#N/A
Ukraine,9/30/01,23.4,#N/A,#N/A
Ukraine,12/31/01,15.5,#N/A,#N/A
Ukraine,3/31/02,5.8,#N/A,#N/A
Ukraine,6/30/02,4.8,#N/A,#N/A
Ukraine,9/30/02,4.9,#N/A,#N/A
Ukraine,12/31/02,5.6,#N/A,#N/A
Ukraine,3/31/03,9.3,#N/A,#N/A
Ukraine,6/30/03,11.4,#N/A,#N/A
Ukraine,9/30/03,5.7,#N/A,#N/A
Ukraine,12/31/03,12.3,#N/A,#N/A
Ukraine,3/31/04,13.1,#N/A,#N/A
Ukraine,6/30/04,12.7,#N/A,#N/A
Ukraine,9/30/04,14.1,#N/A,#N/A
Ukraine,12/31/04,9,#N/A,#N/A
Ukraine,3/31/05,5.1,#N/A,#N/A
